     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    216795,        85,         0,   121.2,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216618,        95,         0,   119.4,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216390,        84,         0,   121.2,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216567,       111,         0,   119.7,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216473,        97,         0,   120.7,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216418,        88,         0,   121.1,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216208,       103,         0,   121.6,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216124,       100,         0,   121.4,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216207,        88,         0,   122.4,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216108,       100,         0,   122.9,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216156,       109,         0,   126.1,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216116,       110,         0,   126.9,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    216044,        97,         0,   127.3,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    215932,        86,         0,   126.9,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    215842,        93,         0,   127.1,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    215688,        94,         0,   126.1,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    215510,        90,         0,   128.1,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    215143,        88,         0,   121.6,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    214753,        85,         0,   120.6,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    214366,       107,         0,   119.4,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    214021,       107,         0,   118.6,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213687,        92,         0,   119.7,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213421,        96,         0,   119.5,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213066,        95,         0,   120.0,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213045,        83,         0,   118.7,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213064,        87,         0,   120.1,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213127,       113,         0,   119.2,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213217,        99,         0,   119.6,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213243,        73,         0,   119.6,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213267,       104,         0,   120.3,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213261,       109,         0,   120.2,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213312,       107,         0,   119.8,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213303,        98,         0,   119.1,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213329,        92,         0,   117.4,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213343,       102,         0,   119.6,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213354,        79,         0,   118.9,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213340,        88,         0,   118.3,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213333,       106,         0,   120.7,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213340,       110,         0,   119.3,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213370,        95,         0,   117.8,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213459,        89,         0,   119.7,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213470,        95,         0,   120.6,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213506,       105,         0,   119.5,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213559,        79,         0,   121.5,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213533,       107,         0,   120.3,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213553,       106,         0,   119.6,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213620,        78,         0,   118.5,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213626,        89,         0,   118.8,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213606,        97,         0,   118.1,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213617,       121,         0,   118.1,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213572,        82,         0,   117.9,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213562,        99,         0,   118.8,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213574,       104,         0,   119.0,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213616,       104,         0,   119.2,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213648,        80,         0,   117.5,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213698,        98,         0,   118.2,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213746,        83,         0,   120.3,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213800,       105,         0,   120.2,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213826,       121,         0,   120.0,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213847,        98,         0,   120.3,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213864,        87,         0,   117.5,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213924,       112,         0,   120.1,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213964,        86,         0,   120.2,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213954,        97,         0,   120.4,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
    213947,       101,         0,   119.0,pymatching,13233d041c593402066f3d9fae6e07ad89bd58c1047692e39f271bfb681d4c7d,"{""d"":15,""eta"":10000,""memory"":""V"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,10000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,10000],""distance"":15,""rounds"":45}}",
